Wall time,Step,Value
1725205520.634787,78938,-2.0
1725205521.034507,79060,-2.0
1725205521.3253353,79148,-2.0
1725205521.328628,79149,-2.0
1725205521.4219916,79178,-2.0
1725205521.5908444,79230,-2.0
1725205522.657911,79554,2.0
1725205522.7425175,79577,2.0
1725205523.7149103,79865,2.0
1725205525.104573,80249,-2.0
1725205525.2391188,80289,-2.0
1725205525.858631,80473,-2.0
1725205526.0000255,80493,-2.0
1725205526.1821442,80545,-2.0
1725205528.1871638,81142,-2.0
1725205528.7620404,81315,-2.0
1725205528.794586,81325,-2.0
1725205528.93774,81368,-2.0
1725205528.9410415,81369,-2.0
1725205529.1663518,81437,-2.0
1725205529.773851,81615,2.0
1725205530.2084796,81721,2.0
1725205531.5525784,82113,-2.0
1725205532.0289772,82251,-2.0
1725205532.8109992,82482,-2.0
1725205533.0687194,82557,-2.0
1725205533.5906053,82708,-2.0
1725205533.722491,82748,-2.0
1725205534.484349,82950,-2.0
1725205535.1414535,83150,-2.0
1725205535.203387,83169,-2.0
1725205535.226204,83176,-2.0
1725205535.7118728,83324,-2.0
1725205536.870453,83649,2.0
1725205537.361084,83795,1.0
1725205537.3744304,83799,1.7999999523162842
1725205537.7294436,83904,2.0
1725205537.9485612,83947,2.0
1725205538.026503,83970,-1.0
1725205538.0911696,83989,2.0
1725205538.2603922,84039,-2.0
1725205539.071317,84281,-2.0
1725205539.4667075,84394,-2.0
1725205539.689207,84460,-2.0
1725205540.2434738,84625,-2.0
1725205540.3282,84650,-2.0
1725205540.9084637,84822,-2.0
1725205540.9428859,84832,-2.0
1725205541.0320287,84858,-2.0
1725205541.632689,85030,0.0
1725205542.0426748,85127,2.0
1725205542.173767,85165,2.0
1725205542.2819734,85197,2.0
1725205543.0509074,85420,0.20000004768371582
1725205543.1486325,85448,2.0
1725205543.4789011,85546,-2.0
1725205543.6052444,85583,-2.0
1725205543.6804323,85605,-2.0
1725205543.9507823,85684,-2.0
1725205544.2966692,85784,-2.0
1725205544.330061,85794,-2.0
1725205544.5505762,85860,-2.0
1725205544.8292785,85943,-2.0
1725205545.7851126,86222,2.0
1725205546.4444842,86396,2.0
1725205546.4649184,86402,2.0
1725205546.5299225,86421,-0.20000004768371582
1725205547.1093295,86592,-2.0
1725205547.2796364,86645,-2.0
1725205547.3213875,86658,-2.0
1725205547.508709,86716,-2.0
1725205548.0823734,86867,-2.0
1725205548.1719148,86894,-2.0
1725205548.3176885,86939,-2.0
1725205548.7610226,87076,-2.0
1725205549.0786362,87170,-2.0
1725205549.5758023,87321,-2.0
1725205549.6335137,87339,-2.0
1725205550.4167309,87575,-2.0
1725205550.7983065,87688,-2.0
1725205551.142729,87791,-2.0
1725205551.1494083,87793,-2.0
1725205551.152727,87794,-2.0
1725205551.531649,87909,-2.0
1725205551.5645528,87919,-2.0
1725205552.2194977,88097,-2.0
1725205552.6357434,88224,-2.0
1725205552.9273741,88313,-2.0
1725205553.6511855,88532,2.0
1725205553.7358356,88557,2.0
1725205554.668375,88832,2.0
1725205556.5216236,89362,2.0
1725205556.8058493,89446,2.0
1725205557.4892871,89643,-2.0
1725205557.8615642,89753,-2.0
1725205558.936241,90044,-2.0
1725205559.2628965,90141,-2.0
1725205559.3671236,90172,-2.0
1725205559.4265006,90189,-2.0
1725205559.6425655,90253,-2.0
1725205560.4024036,90458,-2.0
1725205560.412498,90461,-2.0
1725205560.804753,90577,2.0
1725205560.8277476,90584,-0.20000004768371582
1725205561.0609117,90654,2.0
1725205561.5818486,90806,0.5999999046325684
1725205561.6389623,90822,2.0
1725205561.9070196,90900,0.20000004768371582
1725205562.0815885,90950,2.0
1725205562.2375658,90993,-0.6000000238418579
1725205562.26612,91001,-2.0
1725205562.5326755,91080,-2.0
1725205563.7111666,91420,-2.0
1725205564.0891435,91506,1.5999999046325684
1725205564.8755326,91737,-0.20000004768371582
1725205564.9138205,91748,2.0
1725205565.2650383,91850,1.4000000953674316
1725205565.7485282,91993,2.0
1725205566.4884396,92187,-2.0
1725205566.7083228,92253,-2.0
1725205566.7115676,92254,-2.0
1725205566.727823,92259,-2.0
1725205566.7505372,92266,-2.0
1725205567.146124,92386,-2.0
1725205568.3798978,92751,0.40000009536743164
1725205568.461992,92776,2.0
1725205568.6169019,92823,2.0
1725205569.37053,93041,-1.0
1725205569.6775327,93133,-2.0
1725205570.5002954,93355,-2.0
1725205571.0728796,93527,-2.0
1725205571.7018518,93715,-2.0
1725205571.847798,93759,-2.0
1725205571.875111,93767,-2.0
1725205572.67365,94005,-2.0
1725205572.7000952,94013,0.20000004768371582
1725205573.2070205,94165,-2.0
1725205573.3649478,94213,-2.0
1725205573.9812279,94374,-2.0
1725205574.2466419,94451,-2.0
1725205574.3132005,94471,-2.0
1725205574.410766,94500,-2.0
1725205574.8743742,94636,-2.0
1725205575.1505866,94717,-2.0
1725205575.6892881,94873,-2.0
1725205576.1679435,94990,-2.0
1725205576.4806993,95084,-2.0
1725205576.9932833,95237,-2.0
1725205577.2722342,95321,-2.0
1725205577.4560995,95376,-2.0
1725205577.6732888,95443,-2.0
1725205578.501497,95688,-2.0
1725205578.636641,95728,-2.0
1725205578.8045576,95778,-2.0
1725205579.0058978,95836,-2.0
1725205579.983627,96101,-2.0
1725205580.145201,96148,-2.0
1725205581.799002,96633,-2.0
1725205582.6420012,96883,-2.0
1725205582.7783449,96924,-2.0
1725205583.099251,97014,-2.0
1725205583.1195247,97020,-2.0
1725205584.713639,97464,-2.0
1725205585.6858041,97753,-2.0
1725205585.8657572,97807,-2.0
1725205586.1764438,97901,-2.0
1725205586.5957363,98025,2.0
1725205586.731818,98065,2.0
1725205586.9596944,98129,2.0
1725205586.963219,98130,2.0
1725205587.2645724,98218,2.0
1725205587.4222808,98264,2.0
1725205587.631004,98325,0.0
1725205587.6756809,98338,1.2000000476837158
1725205588.7410536,98510,-2.0
1725205588.834664,98539,-2.0
1725205589.192275,98645,-2.0
1725205590.5642827,99051,-2.0
1725205590.6210887,99068,-2.0
1725205590.738048,99102,-2.0
1725205590.813739,99124,-2.0
1725205590.9099061,99153,-2.0
1725205591.106581,99212,-2.0
1725205591.5456076,99341,-2.0
1725205591.811221,99420,-2.0
1725205591.9917119,99449,-2.0
1725205592.4114163,99575,-2.0
1725205593.2139866,99817,-2.0
1725205593.6685042,99951,-2.0
1725205593.743611,99973,-2.0
1725205593.7996309,99989,-2.0
1725205593.8339577,99999,-2.0
